INFO  2013-07-30 13:28:21,765 [6] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:28:21,766 [6] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:28:21,766 [6] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:28:21,787 [6] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:29:06,574 [18] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:29:06,589 [18] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:31:52,137 [18] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:31:52,138 [18] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:31:52,139 [18] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:31:52,146 [18] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:31:52,146 [18] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:31:52,147 [18] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:31:52,147 [18] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:31:52,168 [18] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:36:13,921 [19] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:36:13,937 [19] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:36:45,515 [19] AutofacBootstrapper    - --- Register IAccountService
INFO  2013-07-30 13:36:49,572 [19] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:36:49,573 [19] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:36:49,574 [19] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:36:49,577 [19] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:36:49,577 [19] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:36:49,577 [19] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:36:49,577 [19] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:36:49,599 [19] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:36:50,226 [19] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
WARN  2013-07-30 13:36:54,085 [19] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [3858 ms], it is exceed 2s
INFO  2013-07-30 13:36:54,086 [19] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 3858 millisecond
INFO  2013-07-30 14:01:46,495 [32] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 14:01:46,509 [32] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 14:05:10,039 [32] AutofacBootstrapper    - --- Register IAccountService
INFO  2013-07-30 14:05:10,056 [32] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 14:05:10,057 [32] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 14:05:10,058 [32] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 14:05:10,059 [32] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 14:05:10,059 [32] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 14:05:10,060 [32] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 14:05:10,060 [32] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 14:05:10,082 [32] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 14:05:10,362 [32] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 14:05:10,397 [32] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 34 millisecond
INFO  2013-07-30 14:09:23,482 [33] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 14:09:23,496 [33] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 14:09:23,509 [33] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 14:09:23,510 [33] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 14:09:23,512 [33] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 14:09:23,515 [33] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 14:09:23,515 [33] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 14:09:23,516 [33] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 14:09:23,516 [33] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 14:09:23,539 [33] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 14:10:09,051 [30] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 14:10:09,066 [30] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 14:10:09,081 [30] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 14:10:09,082 [30] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 14:10:09,083 [30] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 14:10:09,086 [30] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 14:10:09,086 [30] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 14:10:09,087 [30] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 14:10:09,087 [30] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 14:10:09,109 [30] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 14:10:09,431 [30] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 14:10:10,579 [30] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 1147 millisecond
INFO  2013-07-30 14:18:15,600 [28] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 14:18:15,614 [28] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 14:18:15,627 [28] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 14:18:15,630 [28] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 14:18:15,631 [28] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 14:18:15,634 [28] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 14:18:15,634 [28] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 14:18:15,635 [28] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 14:18:15,635 [28] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 14:18:15,657 [28] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 14:18:16,077 [28] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 14:18:16,289 [28] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 211 millisecond
INFO  2013-07-30 14:18:31,288 [28] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 14:18:31,302 [28] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 14:18:31,315 [28] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 14:18:31,316 [28] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 14:18:31,318 [28] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 14:18:31,321 [28] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 14:18:31,321 [28] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 14:18:31,322 [28] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 14:18:31,322 [28] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
